EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.ViewAll, Payload : [serviceName : IDomainEntityService`1] [methodName : ViewAll] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-07T09:58:03.6191213Z, ProcessId : 3408, ThreadId : 540
EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangePrice, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:12:13.6253914Z, ProcessId : 7224, ThreadId : 1724

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangePrice finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:12:13.6343927Z, ProcessId : 7224, ThreadId : 1724

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:12:13.6353923Z, ProcessId : 7224, ThreadId : 1724

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:12:13.6404007Z, ProcessId : 7224, ThreadId : 1724

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:16:49.3329571Z, ProcessId : 9148, ThreadId : 8132

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:16:51.4442953Z, ProcessId : 9148, ThreadId : 8132

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:16:53.0448264Z, ProcessId : 9148, ThreadId : 7788

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:16:53.1639848Z, ProcessId : 9148, ThreadId : 7788

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:16:55.1696168Z, ProcessId : 9148, ThreadId : 8132

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:16:55.1796165Z, ProcessId : 9148, ThreadId : 8132

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:39:54.4840427Z, ProcessId : 10376, ThreadId : 10252

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:40:05.7262139Z, ProcessId : 10376, ThreadId : 10252

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:40:15.6352888Z, ProcessId : 10376, ThreadId : 11120

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:40:15.7353539Z, ProcessId : 10376, ThreadId : 11120

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:40:18.2659790Z, ProcessId : 10376, ThreadId : 10252

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:40:18.2799989Z, ProcessId : 10376, ThreadId : 10252

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:49:28.9941705Z, ProcessId : 9344, ThreadId : 1032

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:49:36.4477705Z, ProcessId : 9344, ThreadId : 1032

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:49:38.3393601Z, ProcessId : 9344, ThreadId : 1032

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:49:38.5051061Z, ProcessId : 9344, ThreadId : 1032

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:49:40.0926103Z, ProcessId : 9344, ThreadId : 5404

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:49:40.1036071Z, ProcessId : 9344, ThreadId : 5404

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangeDescription, Payload : [serviceName : IPlaceService`1] [methodName : ChangeDescription] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:49:51.2970531Z, ProcessId : 9344, ThreadId : 1032

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangeDescription finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangeDescription] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:49:51.3320486Z, ProcessId : 9344, ThreadId : 1032

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangePrice, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:49:51.3330499Z, ProcessId : 9344, ThreadId : 1032

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangePrice finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:49:51.3410523Z, ProcessId : 9344, ThreadId : 1032

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T16:49:51.3420499Z, ProcessId : 9344, ThreadId : 1032

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T16:49:51.3450513Z, ProcessId : 9344, ThreadId : 1032

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:10:51.3373358Z, ProcessId : 5264, ThreadId : 10688

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:10:59.9220123Z, ProcessId : 5264, ThreadId : 10688

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:11:04.8847658Z, ProcessId : 5264, ThreadId : 5228

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:11:05.0156649Z, ProcessId : 5264, ThreadId : 5228

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:11:07.2936367Z, ProcessId : 5264, ThreadId : 10688

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:11:07.3056311Z, ProcessId : 5264, ThreadId : 10688

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:13:24.3553359Z, ProcessId : 4552, ThreadId : 4548

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:13:25.5866465Z, ProcessId : 4552, ThreadId : 4548

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:13:27.0941169Z, ProcessId : 4552, ThreadId : 4548

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:13:27.1646355Z, ProcessId : 4552, ThreadId : 4548

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:13:28.8862335Z, ProcessId : 4552, ThreadId : 7728

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:13:28.8962311Z, ProcessId : 4552, ThreadId : 7728

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:16:55.1645542Z, ProcessId : 9856, ThreadId : 9236

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:16:57.4605777Z, ProcessId : 9856, ThreadId : 9236

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:16:59.2508559Z, ProcessId : 9856, ThreadId : 9996

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:16:59.3904722Z, ProcessId : 9856, ThreadId : 9996

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:17:01.3339666Z, ProcessId : 9856, ThreadId : 9236

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:17:01.3559603Z, ProcessId : 9856, ThreadId : 9236

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangeDescription, Payload : [serviceName : IPlaceService`1] [methodName : ChangeDescription] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:18:06.9269591Z, ProcessId : 9856, ThreadId : 9236

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangeDescription finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangeDescription] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:18:06.9589951Z, ProcessId : 9856, ThreadId : 9236

EventId : 3, Level : Informational, Message : Invoking method IPlaceService`1.ChangePrice, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:18:06.9599800Z, ProcessId : 9856, ThreadId : 9236

EventId : 4, Level : Informational, Message : Method IPlaceService`1.ChangePrice finished, Payload : [serviceName : IPlaceService`1] [methodName : ChangePrice] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:18:06.9679800Z, ProcessId : 9856, ThreadId : 9236

EventId : 3, Level : Informational, Message : Invoking method IDomainEntityService`1.View, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:18:06.9689800Z, ProcessId : 9856, ThreadId : 9236

EventId : 4, Level : Informational, Message : Method IDomainEntityService`1.View finished, Payload : [serviceName : IDomainEntityService`1] [methodName : View] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:18:06.9709776Z, ProcessId : 9856, ThreadId : 9236

EventId : 3, Level : Informational, Message : Invoking method IAccountService.Indentify, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:20:50.7521688Z, ProcessId : 4652, ThreadId : 6140

EventId : 4, Level : Informational, Message : Method IAccountService.Indentify finished, Payload : [serviceName : IAccountService] [methodName : Indentify] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:20:51.8599178Z, ProcessId : 4652, ThreadId : 6140

EventId : 3, Level : Informational, Message : Invoking method IRoomService.GetRooms, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodStartedInfo, Timestamp : 2016-12-13T17:20:58.6220415Z, ProcessId : 4652, ThreadId : 10892

EventId : 4, Level : Informational, Message : Method IRoomService.GetRooms finished, Payload : [serviceName : IRoomService] [methodName : GetRooms] , EventName : ServiceMethodFinishedInfo, Timestamp : 2016-12-13T17:20:58.6840559Z, ProcessId : 4652, ThreadId : 10892
